stock_no,stock_name,business_scope,competitor
6811,宏碁資訊,宏碁資訊是做什麼的？宏碁資訊主要經營雲端服務、智慧物聯網、加值運用與開發及邊緣運算智慧載具平台即服務,"宏碁資訊主要經營業務為系統整合，競爭對手為同樣從事系統整合的下列幾家公司：{'2343': '精業', '2427': '三商電', '2447': '鼎新', '2453': '凌群', '2468': '華經', '2471': '資通', '2480': '敦陽科', '3077': '惠隆', '3096': '碩良', '3147': '大綜'}"
6812,梭特,梭特是做什麼的？梭特主要經營IC/LED分類挑揀設備IC/LED封裝設備AOI 自動光學檢測設備,"梭特主要經營業務為電機設備，競爭對手為同樣從事電機設備的下列幾家公司：{'1595': '川寶', '2360': '致茂', '2423': '固緯', '2467': '志聖', '2493': '揚博', '3030': '德律', '3131': '弘塑', '3151': '智泰', '3167': '大量', '3178': '公準'}"
6813,富動科,富動科是做什麼的？富動科主要經營觸控顯示器及其他週邊產品加工收入,"富動科主要經營業務為觸控面板，競爭對手為同樣從事觸控面板的下列幾家公司：{'1816': '富元', '2384': '勝華', '3049': '精金', '3149': '正達', '3471': '雅士', '3584': '介面', '3590': '時緯', '3615': '安可', '3622': '洋華', '3623': '富晶通'}"
6814,路迦生醫,路迦生醫是做什麼的？路迦生醫主要經營醫療儀器租賃買賣生技美妝產品銷售免疫細胞治療,"路迦生醫主要經營業務為生物科技，競爭對手為同樣從事生物科技的下列幾家公司：{'1784': '訊聯', '3350': '邰港', '4139': '馬光-KY', '4170': '鑫品生醫', '4186': '尖端醫', '4724': '宣捷幹細胞', '6521': '金樺', '6554': '中美冠科-KY', '6662': '樂斯科', '6704': '國璽幹細胞'}"
6815,晶鑽生醫,晶鑽生醫是做什麼的？晶鑽生醫主要經營醫療耗材研發製造及銷售、醫療儀器代理及銷售、保養品研發及銷售,"晶鑽生醫主要經營業務為醫療耗材，競爭對手為同樣從事醫療耗材的下列幾家公司：{'1565': '精華', '1729': '必翔', '1733': '五鼎', '1781': '合世', '1783': '和康生', '1786': '科妍', '1788': '杏昌', '1794': '露絲科', '1813': '寶利徠', '3118': '進階'}"
6816,捷智商訊,捷智商訊是做什麼的？捷智商訊主要經營資訊軟體服務,"捷智商訊主要經營業務為應用軟體，競爭對手為同樣從事應用軟體的下列幾家公司：{'1416': '廣豐', '3029': '零壹', '3158': '嘉實', '3192': '飛行網股', '3554': '精品', '3570': '大塚', '5202': '力新', '5203': '訊連', '5211': '蒙恬', '6183': '關貿'}"
6817,溫士頓,溫士頓是做什麼的？溫士頓主要經營學名藥及代工,"溫士頓主要經營業務為製藥，競爭對手為同樣從事製藥的下列幾家公司：{'1701': '中化', '1716': '永信藥品', '1720': '生達', '1731': '美吾華', '1734': '杏輝', '1752': '南光', '1760': '寶齡富錦', '1762': '中化生', '1777': '生泰', '1789': '神隆'}"
6818,連騰,連騰是做什麼的？連騰主要經營無線射頻應用產品天線模組之研發、設計與製造廣泛應用於筆記型電腦、桌上型電腦、手機、網通類、穿戴等領域提供客戶完整的射頻天線之解決方案,"連騰主要經營業務為衛星微波，競爭對手為同樣從事衛星微波的下列幾家公司：{'2314': '台揚', '2445': '南方', '2485': '兆赫', '3116': '寬頻', '3138': '耀登', '3366': '威播', '3412': '寰波', '3419': '譁裕', '3466': '德晉', '3491': '昇達科'}"
6819,眾智,眾智是做什麼的？眾智主要經營熱電堆感測器與模組氣體感測、光電元件及其他,"眾智主要經營業務為其他零組件，競爭對手為同樣從事其他零組件的下列幾家公司：{'3191': '雲嘉南', '3586': '鋐達', '4996': '智盛', '5215': '科嘉-KY', '6256': '華傑', '6481': '世界科', '6717': '智慧光', '6737': '秀育', '7470': '暵暘', '8025': '豐島'}"
6820,連訊,連訊是做什麼的？連訊主要經營光通訊跳接線連結器適配器,"連訊主要經營業務為光元件模組，競爭對手為同樣從事光元件模組的下列幾家公司：{'3163': '波若威', '3234': '光環', '3334': '主向位', '3363': '上詮', '3450': '聯鈞', '3601': '前源', '3627': '華信科', '3672': '康聯訊', '4908': '前鼎', '4977': '眾達-KY'}"
6821,聯寶,聯寶是做什麼的？聯寶主要經營磁性元件類：PoE、車用、LAN、TLVR、XDSL及CMC....等變壓器無線充電模組類：無線充電器、電源模組及智控模組,"聯寶主要經營業務為被動元件，競爭對手為同樣從事被動元件的下列幾家公司：{'2327': '國巨', '2370': '匯僑工業', '2375': '凱美', '2389': '世昕', '2428': '興勤', '2437': '旺詮', '2452': '乾坤', '2456': '奇力新', '2472': '立隆電', '2478': '大毅'}"
6823,濾能,濾能是做什麼的？濾能主要經營模組化濾網全面性空氣潔淨及氣體採樣分析濾網安裝工程,"濾能主要經營業務為電機設備，競爭對手為同樣從事電機設備的下列幾家公司：{'1595': '川寶', '2360': '致茂', '2423': '固緯', '2467': '志聖', '2493': '揚博', '3030': '德律', '3131': '弘塑', '3151': '智泰', '3167': '大量', '3178': '公準'}"
6825,和暢科技,和暢科技是做什麼的？和暢科技主要經營工商業用電腦硬體，以及軟體之相關產品設計、製造及銷售,"和暢科技主要經營業務為工業電腦，競爭對手為同樣從事工業電腦的下列幾家公司：{'2395': '研華', '2397': '友通', '2463': 'Ｄ研揚', '3022': '威強電', '3046': '建碁', '3064': '泰偉', '3069': '台金礦', '3088': '艾訊', '3416': '融程電', '3479': '安勤'}"
6826,和淞,和淞是做什麼的？和淞主要經營高科技廠房廠務供應系統工程之規畫、設計及施工高科技廠房廠務設備及其他,"和淞主要經營業務為廠辦機電，競爭對手為同樣從事廠辦機電的下列幾家公司：{'2404': '漢唐', '2464': '盟立', '3402': '漢科', '5292': '華懋', '5492': '亞智科', '5536': '聖暉*', '6125': '廣運', '6139': '亞翔', '6196': '帆宣', '6613': '朋億*'}"
6827,巨生醫,巨生醫是做什麼的？巨生醫主要經營奈米微粒及奈米微胞技術平台相關新成分新藥/新劑型新藥開發,"巨生醫主要經營業務為製藥，競爭對手為同樣從事製藥的下列幾家公司：{'1701': '中化', '1716': '永信藥品', '1720': '生達', '1731': '美吾華', '1734': '杏輝', '1752': '南光', '1760': '寶齡富錦', '1762': '中化生', '1777': '生泰', '1789': '神隆'}"
6829,千附精密,千附精密是做什麼的？千附精密主要經營光電及半導體設備零組件航太零組件,"千附精密主要經營業務為電機設備，競爭對手為同樣從事電機設備的下列幾家公司：{'1595': '川寶', '2360': '致茂', '2423': '固緯', '2467': '志聖', '2493': '揚博', '3030': '德律', '3131': '弘塑', '3151': '智泰', '3167': '大量', '3178': '公準'}"
6830,汎銓,汎銓是做什麼的？汎銓主要經營技術分析服務,"汎銓主要經營業務為其他電子，競爭對手為同樣從事其他電子的下列幾家公司：{'3089': '億杰', '3091': '友傳', '3289': '宜特', '3361': '快特', '3394': '龍泰', '3518': '柏騰', '3587': '閎康', '4765': '磐采', '4920': '尚芳', '5263': '智崴'}"
6831,邁科,邁科是做什麼的？邁科主要經營散熱模組,"邁科主要經營業務為散熱零組件，競爭對手為同樣從事散熱零組件的下列幾家公司：{'2421': '建準', '3017': '奇鋐', '3071': '協禧', '3212': '鼎沛', '3324': '雙鴻', '3338': '泰碩', '3483': '力致', '3653': '健策', '5383': '金利', '6124': '業強'}"
6832,金鼎科,金鼎科是做什麼的？金鼎科主要經營耐高溫不鏽鋼金屬纖維製品,"金鼎科主要經營業務為其他紡織，競爭對手為同樣從事其他紡織的下列幾家公司：{'1427': '鴻通', '4417': '金洲', '4430': '耀億', '6503': '三勝', '8404': '百和興業-KY', '8932': '智通', '9938': '百和'}"
6833,太康精密,太康精密是做什麼的？太康精密主要經營各式連接器及零組件之批發及電子材料零售等業務,"太康精密主要經營業務為連接器，競爭對手為同樣從事連接器的下列幾家公司：{'1333': '恩得利', '2328': '廣宇', '2392': '正崴', '2440': '太空梭', '2460': '建通', '2462': '良得電', '3003': '健和興', '3011': '今皓', '3021': '鴻名', '3023': '信邦'}"
6834,天二科技,天二科技是做什麼的？天二科技主要經營專業晶片電阻之製造與銷售業務,"天二科技主要經營業務為被動元件，競爭對手為同樣從事被動元件的下列幾家公司：{'2327': '國巨', '2370': '匯僑工業', '2375': '凱美', '2389': '世昕', '2428': '興勤', '2437': '旺詮', '2452': '乾坤', '2456': '奇力新', '2472': '立隆電', '2478': '大毅'}"
6835,圓裕,圓裕是做什麼的？圓裕主要經營FPC 軟性印刷線路板WIRE Harness連接線組,"圓裕主要經營業務為軟板，競爭對手為同樣從事軟板的下列幾家公司：{'2402': '毅嘉', '3276': '宇環', '3321': '同泰', '3390': '旭軟', '3507': '力群', '3645': '達邁', '4958': '臻鼎-KY', '6153': '嘉聯益', '6269': '台郡', '6552': '易華電'}"
6837,富利康科技,富利康科技是做什麼的？富利康科技主要經營陶瓷纖維 (觸媒) 濾管製造及銷售,"富利康科技主要經營業務為玻璃陶瓷，競爭對手為同樣從事玻璃陶瓷的下列幾家公司：{'1801': '志富國際', '1802': '台玻', '1806': '冠軍', '1807': '羅馬', '1809': '中釉', '1810': '和成', '1817': '凱撒衛', '1818': '願景', '4801': '高盛電', '7508': '榮際'}"
6838,台新藥,台新藥是做什麼的？台新藥主要經營新藥研發,"台新藥主要經營業務為製藥，競爭對手為同樣從事製藥的下列幾家公司：{'1701': '中化', '1716': '永信藥品', '1720': '生達', '1731': '美吾華', '1734': '杏輝', '1752': '南光', '1760': '寶齡富錦', '1762': '中化生', '1777': '生泰', '1789': '神隆'}"
6839,開陽能源,開陽能源是做什麼的？開陽能源主要經營太陽能電力系統工程承攬電廠投資及維運服務太陽能設備材料買賣,"開陽能源主要經營業務為太陽能系統，競爭對手為同樣從事太陽能系統的下列幾家公司：{'3566': '太陽光', '3713': '新晶投控', '4582': '聚恆', '5296': '台矽能', '6692': '進能服', '6873': '泓德能源-創', '7557': '牧陽能控'}"
6840,東研信超,東研信超是做什麼的？東研信超主要經營電子產品之電磁相容認證及安規檢測服務,"東研信超主要經營業務為其他電子，競爭對手為同樣從事其他電子的下列幾家公司：{'3089': '億杰', '3091': '友傳', '3289': '宜特', '3361': '快特', '3394': '龍泰', '3518': '柏騰', '3587': '閎康', '4765': '磐采', '4920': '尚芳', '5263': '智崴'}"
6841,長佳智能,長佳智能是做什麼的？長佳智能主要經營醫療人工智慧雲端生醫平台醫療大數據,"長佳智能主要經營業務為醫療耗材，競爭對手為同樣從事醫療耗材的下列幾家公司：{'1565': '精華', '1729': '必翔', '1733': '五鼎', '1781': '合世', '1783': '和康生', '1786': '科妍', '1788': '杏昌', '1794': '露絲科', '1813': '寶利徠', '3118': '進階'}"
6842,一元素,一元素是做什麼的？一元素主要經營可程式邏輯晶片(FPGA)開發設計、系統整合及通訊模組ISM教育培訓與大學計畫及其他,"一元素主要經營業務為IC設計，競爭對手為同樣從事IC設計的下列幾家公司：{'2363': '矽統', '2379': '瑞昱', '2388': '威盛', '2401': '凌陽', '2436': '偉詮電', '2454': '聯發科', '2458': '義隆', '2473': '思源', '3006': '晶豪科', '3014': '聯陽'}"
6843,進典,進典是做什麼的？進典主要經營各種機械五金加工買賣業務、控制閥製造加工買賣業其他金屬製品製造業、國際貿易業配管工程業、儀器、儀表安裝工程業,"進典主要經營業務為其他電製品，競爭對手為同樣從事其他電製品的下列幾家公司：{'3426': '台興', '4151': '明躍', '4503': '金雨', '4506': '崇友', '4552': '力達-KY', '4556': '旭然', '4565': '宏偉', '4568': '科際精密', '4580': '捷流閥業', '4584': '君帆'}"
6844,諾貝兒,"諾貝兒是做什麼的？諾貝兒主要經營銷售藥品,保健食品,婦嬰用品,醫療器材之連鎖通路","諾貝兒主要經營業務為醫藥通路，競爭對手為同樣從事醫藥通路的下列幾家公司：{'1791': '光惠', '4110': '博登', '4121': '優盛', '4175': '杏一', '4431': '敏成健康', '6469': '大樹', '6929': '佑全', '8303': '華登', '8403': '盛弘'}"
6846,綠茵,綠茵是做什麼的？綠茵主要經營保健食品及原料之研發、製造、銷售。,"綠茵主要經營業務為機能性食品，競爭對手為同樣從事機能性食品的下列幾家公司：{'1271': '晨暉生技', '1293': '利統', '1294': '漢田生技', '1295': '生合', '1707': '葡萄王', '1780': '立弘', '1796': '金穎生技', '3054': '立萬利', '3164': '景岳', '3555': '博士旺'}"
6847,普瑞博,普瑞博是做什麼的？普瑞博主要經營開發及製造高階血液淨化相關之醫療器材抗凝血型白血球過濾器動物用血液過濾器及微型過濾器,"普瑞博主要經營業務為醫療耗材，競爭對手為同樣從事醫療耗材的下列幾家公司：{'1565': '精華', '1729': '必翔', '1733': '五鼎', '1781': '合世', '1783': '和康生', '1786': '科妍', '1788': '杏昌', '1794': '露絲科', '1813': '寶利徠', '3118': '進階'}"
6848,拉法醫,拉法醫是做什麼的？拉法醫主要經營核酸純化自動化儀器核酸純化試劑,"拉法醫主要經營業務為醫療耗材，競爭對手為同樣從事醫療耗材的下列幾家公司：{'1565': '精華', '1729': '必翔', '1733': '五鼎', '1781': '合世', '1783': '和康生', '1786': '科妍', '1788': '杏昌', '1794': '露絲科', '1813': '寶利徠', '3118': '進階'}"
6850,光鼎生技,光鼎生技是做什麼的？光鼎生技主要經營毛細管電泳儀及其相關耗材及核酸檢測試劑之研發、生產與銷售,"光鼎生技主要經營業務為醫療耗材，競爭對手為同樣從事醫療耗材的下列幾家公司：{'1565': '精華', '1729': '必翔', '1733': '五鼎', '1781': '合世', '1783': '和康生', '1786': '科妍', '1788': '杏昌', '1794': '露絲科', '1813': '寶利徠', '3118': '進階'}"
6854,錼創科技-KY創,錼創科技-KY創是做什麼的？錼創科技-KY創主要經營電器電子材料及其他零售批發、國際貿易及智慧財產權產品設計、其他設計及法令非禁止或限制之業務電子零組件、照明設備製造,"錼創科技-KY創主要經營業務為磊晶及晶粒，競爭對手為同樣從事磊晶及晶粒的下列幾家公司：{'2340': '台亞', '2398': '博達', '2422': '國聯', '2426': '鼎元', '2448': '晶電', '3061': '璨圓', '3214': '元砷', '3339': '泰谷', '3383': '新世紀', '3395': '聯銓'}"
